																					Class	Blk	Blk	Blk	QC	QC	QC	QC	QC
183	6.56	285.0993	Unknown	[M+H]+	similar chromatogram in higher mz_622	0.5	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5225.858	20180316-GM-Sam-QC1p	285.0993:276798 286.10265:216591504 287.10601:37877380		0	0	0	0.0001096314	6.789835E-05	9.146488E-05	9.522049E-05	9.915055E-05
184	8.07	285.1844	Unknown	[M+H]+		0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1348.11	20180316-GM-Sam-QC1p	285.18436:69076 286.18771:0 287.19107:0		0	0	0	2.735888E-05	2.577373E-05	2.524641E-05	2.50857E-05	2.417516E-05
185	6.56	286.107	Arborinine	[M+H]+	adduct linked to 126_[M-CH4O]+; adduct linked to 145_[M-CH3]+; adduct linked to 624_[2M+Na]+; adduct linked to 241_[M+Na]+; adduct linked to 281_[M+K]+; adduct linked to 640_[2M+K]+	0.75	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1610578	20180316-GM-Sam-QC1p_180317072245	286.10703:94641880 287.11038:41418008 288.11374:3900282	211.06985:4247 212.16943:2286 220.00687:2042 224.10019:1786 225.12527:44456 226.26764:4584 228.04504:1061 229.16269:439 239.99634:1630 244.12427:3212 245.27191:1480 253.07498:1078592 254.08209:57400 254.92352:1636 256.00421:4837 268.25461:79141 271.11829:10584344 272.16904:158662 286.21207:139049	0.0006407546	0.0004257332	0	0.03612505	0.03597749	0.03630769	0.03831171	0.03600805
186	8.94	286.3096	Unknown	[M+H]+		0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1166.642	20180316-GM-Sam-QC1p_180317072245	286.30963:61621 287.31298:27201 288.31634:0	212.07303:82 225.24634:53 226.4299:77 253.10876:565 254.99387:4231 256.20651:143 258.0574:77 268.22549:1766 269.10602:2136 270.39819:183 271.13391:4918 272.17184:1174 285.96204:70	0	0	0	1.938249E-05	2.342494E-05	2.281611E-05	1.698486E-05	1.95563E-05
187	4.52	287.0549	Unknown	[M-C6H10O4+H]+	found in higher mz's MsMs_482; adduct linked to 482_[M+H]+	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4172.785	20180316-GM-Sam-QC1p_180317104223	287.05493:232891 288.05828:87710 289.06164:0		0	0	0	7.851759E-05	7.947609E-05	7.832886E-05	8.618263E-05	7.219113E-05
188	8.99	287.0912	Unknown	[M+H]+		0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1392.913	20180316-GM-Sam-QC1p_180317104223	287.09094:70085 288.09429:0 289.09765:0	112.9776:77 219.03574:129 255.15759:5614 256.14557:157 268.98193:4496 270.03973:392 272.21326:1475 287.14615:91	0	0	0	2.993874E-05	2.593319E-05	2.456888E-05	2.593522E-05	1.800512E-05
189	5.14	287.5831	Unknown	[M+ACN+2H]2+	adduct linked to 576_[M+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5415.533	20180316-GM-Sam-QC1p	287.5831:241961 288.58645:0 289.58981:0	113.09229:59 149.20914:70 177.09888:70 216.18219:156 229.29504:50 246.0387:134 255.1452:65 258.88147:55 260.22766:148 267.00107:359 269.26639:254 270.08392:96 275.81384:480 287.39438:172	0	0	0	9.583365E-05	0.0001129699	9.887315E-05	0.0001107853	9.357534E-05
190	2.8	288.1802	Unknown	[M+H]+		0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5328.111	20180316-GM-Sam-QC1p	288.18005:257057 289.1834:25930 290.18676:0	247.06528:86 270.02365:190	0.003031752	0.003202401	0	0.0001018128	0.0001094536	0.0001232312	0.0001225388	0.0001482031
191	4.22	288.1953	Unknown	[M+H]+	similar chromatogram in higher mz_779	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	88376.4	20180316-GM-Sam-QC1p	288.19528:4218617 289.19863:1982490 290.20199:1215955	94.04188:63864 96.07138:15490 96.6831:64 105.05796:112 110.17082:196 112.03782:1860 113.28648:61 122.1781:137 140.26196:241 146.21503:4518 164.12816:6726 166.1862:25571 167.18053:310 168.20016:210 169.39861:54 172.16315:2451 182.30789:121 198.13776:23622 214.31836:323 216.15854:244622 270.08334:36423	0	0	0	0.001670869	0.001626244	0.001602433	0.001721325	0.00173429
192	5.36	289.0029	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5601.662	20180316-GM-Sam-QC1p	289.00241:281511 290.00576:0 291.00912:0	93.9724:66 161.10867:82 168.35002:51 203.97772:61 216.21301:202 225.06:53 247.97498:2977 260.99548:103 265.86801:1269 271.25299:128 283.40009:109 289.09973:79	2.947087E-05	0	0	0.0001114983	0.0001034401	0.0001052581	9.481818E-05	0.000114998
193	5.91	289.1432	Unknown	[M+H]+	similar chromatogram in higher mz_433	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	8268.016	20180316-GM-Sam-QC1p	289.1431:394750 290.14645:178718 291.14981:0	121.01445:90 133.0726:125 147.07324:53 161.04666:40286 172.99124:1456 175.08681:58 185.01921:70 187.03217:1607 201.17761:1009 215.20517:179 220.93777:81 225.19275:335 226.87006:143 229.01111:125 247.9483:62 257.05569:396 261.10889:89 271.10635:426 275.32013:54 276.05719:58	0	0	0	0.0001563487	0.0001477296	0.00015904	0.0001579004	0.0001607765
194	8.44	289.1536	Unknown	[M+Na]+	adduct linked to 139_[M+H]+	0.875	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1912.724	20180316-GM-Sam-Blkp_180317134522	289.15378:164663 290.15713:0 291.16049:0	220.97855:289 233.16284:712 271.19501:57	0.001542613	0.001574881	0	4.477694E-05	5.357546E-05	5.484185E-05	4.665336E-05	5.23647E-05
195	3.59	290.1113	Unknown	[M+H]+	found in higher mz's MsMs_550	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	8188.069	20180316-GM-Sam-QC1p	290.11133:550342 291.11468:0 292.11804:0		0	0	0	0.0002179741	0.0001380317	0.0001206478	0.0001234637	0.000176948
196	0.95	290.1231	Unknown	[M+H]+	similar chromatogram in higher mz_246; similar chromatogram in higher mz_287; similar chromatogram in higher mz_632	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	6109.611	20180316-GM-Sam-QC1p	290.12271:314744 291.12606:91215 292.12942:0	144.99321:435 151.06514:67 159.02841:98 162.94478:1231 177.09325:371 180.06958:2858 201.05881:633 215.04562:459 219.11655:1295 237.0864:946 254.7699:66 267.32581:60 272.3313:282 272.97241:642	0	0	0	0.0001246609	0.0001030811	0.0001165628	0.0001171247	0.000116706
197	3.59	290.1746	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	861905.4	20180316-GM-Sam-QC1p	290.17456:40833100 291.17791:15534627 292.18127:1536122	91.00249:99729 93.08492:142586 95.1828:13416 95.91188:1501 109.06026:652 121.03165:2591 124.02222:982781 125.28073:3588 134.02957:485 139.97125:2421 142.2045:7191 183.24133:964 185.10817:2326 186.40912:837 200.04105:954 214.35788:10079 216.27222:2555 222.00494:877 242.36142:603 260.16589:141289 272.52881:557 290.26111:8214	2.895247E-05	0	0	0.01617278	0.0172093	0.01782145	0.01500759	0.01537124
198	4.74	290.2109	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	36529.41	20180316-GM-Sam-QC1p	290.21136:1750330 291.21471:719836 292.21807:201742	84.15636:2962 91.1582:70 93.25149:151 96.12505:198 98.15234:228 104.90239:130 107.13244:335 109.17234:135 110.25085:68 123.07558:63 124.16049:1896 125.09122:94 135.25696:88 150.05496:66 152.0799:13306 153.22273:82 160.19701:54 164.32193:113 168.20587:1743 170.20987:216310 171.03148:53 185.9559:109 200.07712:609 204.20428:271 217.14313:149 218.34485:292 223.39145:74 228.11401:55 248.23804:54 248.95517:62 260.30969:162 263.13809:72 272.15497:974 273.36053:64 275.82144:91 280.33395:205	0	0	0	0.0006932535	0.0007004084	0.0006856223	0.0006896626	0.0006899004
199	4.32	290.2112	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	45451.6	20180316-GM-Sam-QC1p_180317090234	290.21097:2257139 291.21432:669426 292.21768:12564190	91.13013:441 93.03195:684 94.16372:383 95.03506:130 96.04108:3311 98.07632:8659 105.02232:51 110.24734:79 112.06637:59 124.07078:3750 125.23843:67 139.23944:78 146.28963:59 152.20514:1964 164.11969:463 168.10245:19960 170.15244:10493 200.11423:3178 206.41467:56 214.36511:51 216.16873:195 217.10782:204 218.0777:2063 232.16885:144 233.18597:177 249.23071:113 260.07751:865 261.14481:116 262.09747:862 262.97302:298 272.33585:14474 274.88751:54 289.98062:222 291.21085:138	0	0	0	0.0008762458	0.0008650612	0.000857261	0.0008408594	0.0008605882
200	4.92	291.0888	Unknown	[M+H]+	adduct linked to 202_[M+2H]+; similar chromatogram in higher mz_315; similar chromatogram in higher mz_318	0.5	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4995.954	20180316-GM-Sam-QC1p_180317072245	291.08881:326389 292.09216:4957256 293.09552:1231567		0	0	0	0.0001061006	0.0001240748	9.167281E-05	5.137586E-05	6.000598E-05
201	4.73	291.9661	Unknown	[M+H]+	similar chromatogram in higher mz_442; similar chromatogram in higher mz_468	0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1315.518	20180316-GM-Sam-QC1p_180317122212	291.96613:76960 292.96948:0 293.97284:0		0	0	0	2.220026E-05	2.023323E-05	1.856918E-05	2.380078E-05	2.823677E-05
202	4.93	292.0962	Unknown	[M+2H]+	found in higher mz's MsMs_272; adduct linked to 200_[M+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	32765.08	20180316-GM-Sam-QC1p	292.09622:1964776 293.09957:947589 294.10293:0	83.71565:53 98.22757:351 125.14943:64 146.10196:94 152.24316:696 159.74597:60 170.34431:3051 171.29568:1375 172.2016:222 190.29028:328 195.23627:118 199.15189:56 201.27438:82 202.10092:1568 206.17981:75 210.18109:138 216.22232:107 216.96478:483 218.13229:449 219.13589:784 220.22675:414 221.20258:213 222.05264:86 228.27908:164 231.19452:79 232.87418:1339 234.18939:14248 235.11404:1342 236.008:1859 237.17499:248 239.20966:474 248.22464:362 249.48553:1423 250.56534:861 255.60278:160 262.1171:33170 263.12543:9288 264.09628:64896 265.12006:3343 269.10135:119 274.1644:615 275.16687:1835 277.09723:122657 278.14566:6921 290.14203:2700 292.07825:150352 293.21027:6258	0	0	0	0.0007781895	0.0008518887	0.0007877302	0.0006955846	0.0007278727
203	7.12	292.0963	Unknown	[M+H]+	found in higher mz's MsMs_276; adduct linked to 239_[M+CH4]+; found in higher mz's MsMs_239	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	161542	20180316-GM-Sam-QC1p	292.09641:7424780 293.09976:3904768 294.10312:458425	119.96768:214 123.97833:64 136.28674:270 170.37961:85 175.56914:124 197.30562:114 204.19656:374 204.90387:163 208.10028:92 214.09564:142 215.21506:186 219.10245:427 220.22955:622 221.54489:944 222.18948:492 223.04459:293 224.10889:2281 225.40805:619 228.41284:169 232.36627:68 233.0105:232 234.20233:110 234.98608:202 236.17596:4620 237.17831:1550 238.0813:326 250.09833:14695 251.19296:3811 252.15393:674 256.3515:131 259.33899:139 260.09024:127 261.15173:702 262.20126:3879 263.34052:2152 264.13779:13069 265.24841:1296 272.2085:148 273.5004:910 274.16501:3545 275.25372:1299 277.06363:530484 278.03818:50697 278.68686:238 289.03555:200 290.16461:1787 291.1785:965 292.11325:39257 293.19208:4047	0	0	0	0.002940734	0.003125191	0.003016932	0.003192407	0.002997355
204	4.34	292.2267	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	99844.9	20180316-GM-Sam-QC1p	292.22653:4732002 293.22988:2102440 294.23324:197140	91.27615:70 92.95149:553 94.53073:156 95.27754:91 96.13138:938 98.12544:34894 104.86455:93 109.19929:98 110.14647:67 112.13805:3096 114.33204:87 121.16709:807 123.10576:200 127.32224:110 128.20523:77 129.05528:290 139.21268:2288 142.19519:962 143.01843:78 145.21973:81 150.46385:60 152.26019:6393 154.17111:150 165.1095:70 168.55399:73 170.1658:97478 171.07413:296 171.88078:119 173.1738:66 175.78032:88 185.68414:190 187.91568:108 192.08665:152 196.15784:86 200.27942:393 202.1842:259745 216.13104:68 218.2558:126 220.20016:88 232.89963:156 235.06207:258 236.19147:196 237.08749:160 256.27686:435 263.29224:167 264.06793:130 265.15723:103 269.02673:96 274.17093:79709 275.17783:385 277.85895:117	0	0	0	0.001874205	0.001929379	0.00183181	0.001854778	0.001951404
205	4.14	293.1017	Unknown	[M+H]+	adduct linked to 247_[M+H2O+H]+; similar chromatogram in higher mz_672	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2310.374	20180316-GM-Sam-QC1p_180317090234	293.10168:129843 294.10503:0 295.10839:0		0	0	0	4.287446E-05	4.550681E-05	4.931418E-05	4.180907E-05	3.918946E-05
206	5.46	293.1744	Unknown	[M+H]+	similar chromatogram in higher mz_311	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	3196.825	20180316-GM-Sam-QC1p	293.17456:148406 294.17791:0 295.18127:0	159.0742:59 219.13977:137 229.21005:422 263.11713:74 265.1604:131 266.2608:55 275.2356:160 278.06091:394 293.06335:183	0	0	0	5.877934E-05	5.898712E-05	5.693892E-05	6.166125E-05	6.57066E-05
207	0.95	295.0784	Unknown	[M+H+Na]2+	adduct linked to 604_[M+H]+; found in higher mz's MsMs_604	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	12110.75	20180316-GM-Sam-QC1p	295.07822:570929 296.08157:152401 297.08493:0	185.05099:114 277.06317:57	0	0	0	0.000226128	0.0002228168	0.0002383727	0.0002231808	0.0002347786
208	3.13	295.1143	Unknown	[M+H]+	found in higher mz's MsMs_656	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	18042.78	20180316-GM-Sam-QC1p	295.11435:1323720 296.1177:0 297.12106:0		0	0	0	0.000524286	0.0003599291	0.0003907953	0.000383841	0.0004105092
209	3.13	295.1801	Cinchonin	[M+H]+	adduct linked to 169_[M+H-H2O]+; adduct linked to 19_[M+2H]2+; found in higher mz's MsMs_656	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1611827	20180316-GM-Sam-QC1p_180317122212	295.18021:100104424 296.18356:20166200 297.18692:1938044	91.04788:5188 91.7048:919 93.09515:6319 94.16022:1566 96.12927:7065 103.04684:1201 104.1259:4455 104.99511:11399 106.1882:13660 107.39927:4383 108.08286:26405 109.39762:8493 110.20196:41866 111.11879:3079 115.23997:3317 117.23446:3962 118.29024:3596 118.98978:3027 120.04071:8338 120.94716:3946 122.12685:29759 123.13725:3297 124.08627:14555 126.01582:323 130.08853:130028 132.17691:22549 133.25352:2541 134.17319:106539 135.14471:16397 136.09924:16513 138.40594:4452 142.16467:33994 143.13966:13409 144.0661:70525 146.1532:4290 146.95331:741 147.97446:5382 150.20728:1243 151.25131:997 152.15939:2302 154.09302:76853 155.22076:15729 156.13136:120859 157.09857:3811 158.11703:3266 159.23402:6558 163.27596:3873 165.99582:41186 167.22424:9662 168.10071:201356 169.02441:35405 170.13766:15145 170.99106:20398 172.12492:35017 174.05621:1611 176.1676:507 180.10782:76876 181.19589:11418 182.21361:26796 183.07033:19588 184.13158:8550 185.20494:6483 186.23752:2758 190.03369:2661 191.07022:1101 192.0466:9174 193.52501:18823 194.18765:38744 195.23724:10579 196.20889:30456 197.18738:49185 198.34698:3072 201.28918:322 204.21695:12951 205.14661:8440 206.09576:37879 207.17496:5225 208.15305:38892 209.19208:39670 210.24942:11567 211.15762:880 217.17984:14852 218.18011:27535 219.14764:28471 220.23392:39530 221.21039:25872 222.24283:51817 223.2179:101445 224.31641:13991 230.09052:5388 231.08032:31534 232.16263:52128 233.1694:14297 234.12518:301366 235.17023:65578 236.15421:93694 237.29965:597 238.14243:2322 241.21219:1156 244.05273:11893 245.3642:8881 246.2114:54160 249.30453:1322 259.31287:7465 260.27875:21576 260.99524:2370 261.9924:2132 263.94708:2027 265.17517:2751 266.2468:7113 267.30356:20992 275.18552:30653 277.19971:2049660 278.23984:6367 294.71149:3875 295.37357:13214	0.000449792	5.207298E-05	0	0.0392027	0.03793006	0.03847557	0.03772382	0.0367287
210	5.14	295.5691	Unknown	[M+H]+	similar chromatogram in higher mz_385; similar chromatogram in higher mz_343	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2090.527	20180316-GM-Sam-QC1p_180317090234	295.56909:154276 296.57244:0 297.5758:0		0	0	0	5.764512E-05	4.999168E-05	5.859385E-05	3.950192E-05	5.004751E-05
211	5.15	297.1117	Unknown	[M+H]+	adduct linked to 299_[M+CH3OH+H]+	0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	5786.522	20180316-GM-Sam-QC1p	297.11166:305710 298.11501:0 299.11837:0		0	0	0	0.0001210825	0.0001061215	0.000108969	0.0001011635	0.0001106118
212	3.36	297.1956	Unknown	[2M+H]+	adduct linked to 20_[M+H]+; similar chromatogram in higher mz_638	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	295651.2	20180316-GM-Sam-QC1p	297.19562:14340808 298.19897:4697854 299.20233:399690	91.13666:540 93.14288:627 94.1547:823 95.1651:2217 96.10303:548 98.15691:4362 104.91054:73 106.19234:1034 107.17588:431 108.1578:1928 109.05242:2669 110.06164:3476 111.13672:917 112.13181:446 115.21062:66 117.10715:213 119.37357:489 120.08275:144 121.22164:839 122.23518:915 124.12321:20779 125.21597:161 126.29069:2261 127.36597:142 130.0972:22054 131.10069:557 132.06177:8247 133.16412:221 134.19888:2545 136.15875:22418 137.17255:955 138.22675:800 139.0061:110 140.3829:244 142.14493:5151 143.29813:1706 144.16953:14009 146.20003:1044 148.05614:2280 150.18097:2361 154.00891:9349 155.03149:1009 156.13788:47593 157.06203:441 158.13519:827 159.34412:477 160.00711:873 161.96564:147 166.10367:3706 167.14536:5448 168.14104:31912 169.07106:7452 170.26573:4466 171.15573:362 172.22797:1500 174.09375:1218 180.17728:11599 181.08731:1116 182.26944:10537 183.12091:6202 184.24283:1150 185.23187:3979 186.24194:1470 188.35118:184 192.24574:3657 193.07565:558 194.05138:5018 195.13168:5969 196.05423:8627 197.19534:23006 198.2066:4914 199.13971:177 204.1192:884 205.20636:2106 206.19601:10588 207.29324:3037 208.21484:11640 209.37411:6457 210.20407:4274 211.20624:2487 212.22488:2586 214.0311:368 218.09393:534 219.22906:2406 220.15833:7279 221.18634:3841 222.20944:8773 223.17014:8458 224.14584:5136 225.14682:1272 226.25592:234 227.54404:112 232.26154:1106 233.25269:1735 234.2912:3851 235.1243:3116 236.20007:31571 237.22336:7764 238.28403:4646 240.43948:450 241.15811:231 242.21075:156 246.28732:323 247.89725:1171 250.099:149 255.15424:318 261.21466:354 262.14343:11406 264.31403:165 267.36215:966 268.24463:2571 269.22171:4517 277.14844:3336 279.13541:492225 280.25702:6249 297.25247:6369	3.325611E-05	0	0	0.005679967	0.005284895	0.005430942	0.005755074	0.005803764
213	9.97	297.2399	Unknown	[M+H]+	similar chromatogram in higher mz_529	0.875	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1636.467	20180316-GM-Sam-Blkp_180317152511	297.24011:95225 298.24346:0 299.24682:0	206.95456:66 228.56808:57 279.14328:96	0.0008423364	0.0008454756	0	3.449067E-05	3.735164E-05	3.757486E-05	3.801232E-05	3.376848E-05
214	1.63	297.9991	Unknown	[M+H]+		0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1833.382	20180316-GM-Sam-QC1p	297.99905:99142 299.0024:0 300.00576:0		0	0	0	3.926725E-05	3.357027E-05	3.74701E-05	3.28573E-05	3.061677E-05
215	5.58	299.1098	Unknown	[M+H]+		0.25	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1223.952	20180316-GM-Sam-Blkp_180317152511	299.10907:60506 300.11242:0 301.11578:0	211.14191:407 225.2243:57 241.06616:122 271.12201:451 281.17859:113	0.0005797933	0.0005372194	0	0	0	0	0	0
216	2.6	299.1121	L-picein	[M+H]+	adduct linked to 13_[M-C6H10O5+H]+	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	58396.43	20180316-GM-Sam-QC1p	299.11209:2788855 300.11544:860427 301.1188:145946	137.05765:42828 257.84848:84 281.1394:89	0	0	0	0.001104583	0.00109197	0.001103951	0.001121976	0.001100401
217	4.23	301.0337	Unknown	[M+H]+		0.625	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	4678.655	20180316-GM-Sam-QC1p_180317122212	301.03366:330633 302.03701:0 303.04037:6031019		0	0	0	0.0001023479	0.0001000121	0.0001169239	9.862045E-05	0.0001213106
218	3.84	301.0338	Unknown	[M+H]+		0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	20890.42	20180316-GM-Sam-QC1p	301.03391:1037161 302.03726:196152 303.04062:578157	121.06553:55 153.04198:651 189.1673:190 193.02032:85 199.12396:58 200.96939:73 202.42133:68 203.18637:163 215.18628:52 217.1441:2591 227.14612:110 229.18106:212 231.12424:159 245.04193:18522 246.03308:223 259.14496:272 260.03433:67 271.20383:82 273.11475:69868 274.04205:571 282.37964:192 283.11566:451 284.10922:79 301.07733:2773	0	0	0	0.0004107886	0.0004155822	0.0004970661	0.0004960303	0.0005393335
219	5.04	301.0339	Unknown	[M+H]+	adduct linked to 264_[M+H2O+H]+; found in higher mz's MsMs_264	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	3798.048	20180316-GM-Sam-QC1p	301.03455:204851 302.0379:0 303.04126:30571928	153.05273:82 213.22247:74 217.10281:338 227.11664:61 241.19864:64 243.70038:51 245.03467:1854 259.16901:80 266.9675:58 273.08371:9807 274.17407:120 282.42725:158 283.22964:1573 292.05713:119 301.11017:460 302.17371:130	0	0	0	8.113552E-05	7.85874E-05	8.743941E-05	9.333875E-05	9.477284E-05
220	5.4	301.1068	Unknown	[M+H]+		0.5	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1367.3	20180316-GM-Sam-QC1p_180317072245	301.10641:90234 302.10976:0 303.11312:0	152.91312:62 209.11545:54 211.21512:83 213.28528:60 215.20062:125 227.08722:95 228.34473:274 229.18179:373 237.12515:199 239.22974:290 240.18613:1843 241.09488:84 242.18576:216 245.0802:122 273.11569:7161 283.10123:152 291.40604:88 292.69891:52	0	0	0	2.774665E-05	3.430193E-05	3.584362E-05	1.710658E-05	3.234592E-05
221	9.14	301.1412	Unknown	[M+Na]+	adduct linked to 175_[M+H]+	0.875	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	8608.984	20180316-GM-Sam-Blkp_180317134522	301.14133:505007 302.14468:136253 303.14804:0	193.2086:62 232.82718:109 245.12991:555 265.27295:57 283.37357:117	0.004731054	0.00469974	0	0.0001646842	0.0002066024	0.0002026844	0.0001635057	0.0002073821
222	7.35	301.1794	Unknown	[M+H]+		0.375	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1610.531	20180316-GM-Sam-QC1p_180317072245	301.1795:76941 302.18285:0 303.18621:0	95.20204:73 109.1473:1093 117.14639:173 131.09355:2201 143.1391:142 147.10313:147 154.97346:85 159.12015:223 173.2272:936 181.21838:91 183.24161:77 185.06741:251 197.04156:76 199.14105:326 211.09241:633 213.07361:215 227.09857:145 237.2283:943 240.32901:58 259.28662:111 273.25485:213 283.10083:477 286.20111:63	0	0	0	3.236682E-05	2.924871E-05	3.197268E-05	2.291371E-05	2.578637E-05
223	7.98	301.2159	Unknown	[M+H]+	similar chromatogram in higher mz_488	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	2137.42	20180316-GM-Sam-QC1p	301.21582:112230 302.21917:96466 303.22253:0	109.08262:130 117.01039:145 121.14882:59 123.12433:102 131.13269:167 133.18077:275 135.15898:59 143.22418:61 147.31526:172 159.0719:306 171.26718:58 173.08598:2335 179.05698:68 185.18552:161 191.36067:58 193.00522:108 195.22433:53 199.18106:479 213.29535:519 217.15689:76 223.20483:59 225.26132:56 227.27786:204 241.28497:54 245.2041:184 265.17072:210 273.06168:55 283.1424:1817 286.71008:107	0	0	0	4.445078E-05	4.274006E-05	4.409609E-05	3.872827E-05	3.876098E-05
224	5.07	302.2112	Unknown	[M+H]+		0.5	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1927.498	20180316-GM-Sam-QC1p_180317104223	302.21121:112602 303.21456:0 304.21792:70182		0	0	0	3.72562E-05	3.418887E-05	3.449347E-05	4.166904E-05	3.229217E-05
225	3.52	302.9819	Unknown	[M+H]+	adduct linked to 336_[M+ACN+H]+; found in higher mz's MsMs_336	0.375	False	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	1870.11	20180316-GM-Sam-QC1p_180317072245	302.9819:106067 303.98525:0 304.98861:0		0	0	0	3.550847E-05	4.032082E-05	3.50115E-05	3.137968E-05	2.157047E-05
226	3.92	303.0494	Unknown	[M-C6H10O5+H]+	adduct linked to 522_[M+H]+; found in higher mz's MsMs_522	0.625	True	No record	No record	No record	No record	Normalized unit Height	-1	-1	-1	-1	-1	34459.71	20180316-GM-Sam-QC1p	303.04941:1694021 304.05276:564106 305.05612:65058	93.09207:65 107.15017:69 109.14027:197 111.05772:651 121.11587:615 127.19201:88 133.2319:57 137.00262:1762 145.14523:104 149.12415:618 152.96933:1393 154.08093:77 157.18819:62 158.99385:67 160.95502:562 163.08301:389 165.08032:4876 166.08643:305 173.07932:275 177.13223:170 183.02458:177 185.08102:100 187.14197:262 191.00659:216 193.08484:90 195.05753:494 201.05612:1220 205.13004:246 211.05191:112 213.14496:666 215.13852:286 218.43488:168 219.09985:472 221.20996:60 229.12289:10358 230.08871:479 232.99118:97 239.08273:237 240.83051:151 246.95712:2672 248.2142:106 261.18799:82 262.00317:82 274.01492:1986 275.12134:1422 285.10992:5446 286.06836:274 303.0448:4351 304.24442:258	0	0	0	0.0006709513	0.00064545	0.0006605717	0.000639638	0.0006440046
